concept_group,seed_term,seed_key,seed_priority,query_status,neighbor_rank,neighbor_token,neighbor_term,similarity,neighbor_count
ai_activity,AI solutions,ai_solutions,medium,exact_key,27,conversational_ai,conversational ai,0.693740,940
ai_activity,AI solutions,ai_solutions,medium,exact_key,28,deep_learning,deep learning,0.691189,4131
ai_activity,AI solutions,ai_solutions,medium,exact_key,29,aiml,aiml,0.690607,311
ai_activity,AI solutions,ai_solutions,medium,exact_key,30,artificial_intelligence_technologies,artificial intelligence technologies,0.689686,110
ai_activity,AI solutions,ai_solutions,medium,exact_key,31,domain-specific,domain-specific,0.689664,482
ai_activity,AI solutions,ai_solutions,medium,exact_key,32,generative_ai_tools,generative ai tools,0.682402,136
ai_activity,AI solutions,ai_solutions,medium,exact_key,33,ai-infused,ai-infused,0.680556,62
ai_activity,AI solutions,ai_solutions,medium,exact_key,34,artificial_intelligence_technology,artificial intelligence technology,0.676685,216
ai_activity,AI solutions,ai_solutions,medium,exact_key,35,llm,llm,0.673368,1302
ai_activity,AI solutions,ai_solutions,medium,exact_key,36,generative_artificial_intelligence,generative artificial intelligence,0.671926,95
ai_activity,AI solutions,ai_solutions,medium,exact_key,37,nvidia_ai,nvidia ai,0.669426,415
ai_activity,AI solutions,ai_solutions,medium,exact_key,38,deep-learning,deep-learning,0.664647,76
ai_activity,AI solutions,ai_solutions,medium,exact_key,39,machine-learning,machine-learning,0.664163,498
ai_activity,AI solutions,ai_solutions,medium,exact_key,40,google_cloud's,google cloud's,0.660472,72
ai_activity,AI solutions,ai_solutions,medium,exact_key,41,llm-based,llm-based,0.659472,12
ai_activity,AI solutions,ai_solutions,medium,exact_key,42,llm's,llm's,0.659046,18
ai_activity,AI solutions,ai_solutions,medium,exact_key,43,hypermodal,hypermodal,0.657184,5
ai_activity,AI solutions,ai_solutions,medium,exact_key,44,computer_vision,computer vision,0.653569,2989
ai_activity,AI solutions,ai_solutions,medium,exact_key,45,genai-based,genai-based,0.652108,9
ai_activity,AI solutions,ai_solutions,medium,exact_key,46,ai_skills,ai skills,0.651025,52
ai_activity,AI solutions,ai_solutions,medium,exact_key,47,nvidia-accelerated,nvidia-accelerated,0.650886,13
ai_activity,AI solutions,ai_solutions,medium,exact_key,48,veritone's_aiware,veritone's aiware,0.648823,13
ai_activity,AI solutions,ai_solutions,medium,exact_key,49,analytics,analytics,0.647647,167362
ai_activity,AI solutions,ai_solutions,medium,exact_key,50,low-code_no-code,low-code no-code,0.647220,374
ai_technology,AI technologies,ai_technologies,high,exact_key,1,ai_technology,ai technology,0.905395,2546
ai_technology,AI technologies,ai_technologies,high,exact_key,2,ai_capabilities,ai capabilities,0.857392,2400
ai_technology,AI technologies,ai_technologies,high,exact_key,3,artificial_intelligence,artificial intelligence,0.821726,24196
ai_technology,AI technologies,ai_technologies,high,exact_key,4,ai_solutions,ai solutions,0.818232,1129
ai_technology,AI technologies,ai_technologies,high,exact_key,5,ai,ai,0.816244,123783
ai_technology,AI technologies,ai_technologies,high,exact_key,6,machine_learning,machine learning,0.813400,28913
ai_technology,AI technologies,ai_technologies,high,exact_key,7,ai-based,ai-based,0.789488,2295
ai_technology,AI technologies,ai_technologies,high,exact_key,8,ai_tools,ai tools,0.787051,1086
ai_technology,AI technologies,ai_technologies,high,exact_key,9,deep_learning,deep learning,0.770250,4131
ai_technology,AI technologies,ai_technologies,high,exact_key,10,artificial_intelligence_machine_learning,artificial intelligence machine learning,0.765677,767
ai_technology,AI technologies,ai_technologies,high,exact_key,11,natural_language_processing,natural language processing,0.764702,1653
ai_technology,AI technologies,ai_technologies,high,exact_key,12,large_language_models,large language models,0.764203,2463
ai_technology,AI technologies,ai_technologies,high,exact_key,13,ai_models,ai models,0.762866,1592
ai_technology,AI technologies,ai_technologies,high,exact_key,14,generative_ai,generative ai,0.758137,12235
ai_technology,AI technologies,ai_technologies,high,exact_key,15,artificial_intelligence_technologies,artificial intelligence technologies,0.751485,110
ai_technology,AI technologies,ai_technologies,high,exact_key,16,ai-enabled,ai-enabled,0.751200,1198
ai_technology,AI technologies,ai_technologies,high,exact_key,17,computer_vision,computer vision,0.748765,2989
ai_technology,AI technologies,ai_technologies,high,exact_key,18,ai-powered,ai-powered,0.746113,2339
ai_technology,AI technologies,ai_technologies,high,exact_key,19,ai_ml,ai ml,0.744445,1542
ai_technology,AI technologies,ai_technologies,high,exact_key,20,ai_applications,ai applications,0.736793,1119
ai_technology,AI technologies,ai_technologies,high,exact_key,21,artificial_intelligence_technology,artificial intelligence technology,0.734597,216
ai_technology,AI technologies,ai_technologies,high,exact_key,22,machine-learning,machine-learning,0.725772,498
ai_technology,AI technologies,ai_technologies,high,exact_key,23,image_recognition,image recognition,0.725205,586
ai_technology,AI technologies,ai_technologies,high,exact_key,24,language-centric,language-centric,0.724961,18
ai_technology,AI technologies,ai_technologies,high,exact_key,25,generative_ai_technology,generative ai technology,0.715995,143
ai_technology,AI technologies,ai_technologies,high,exact_key,26,artificial_intelligent,artificial intelligent,0.712666,151
ai_technology,AI technologies,ai_technologies,high,exact_key,27,deep_learning-based,deep learning-based,0.711991,39
ai_technology,AI technologies,ai_technologies,high,exact_key,28,generative_ai_technologies,generative ai technologies,0.707829,71
ai_technology,AI technologies,ai_technologies,high,exact_key,29,cognitive_computing,cognitive computing,0.704135,325
ai_technology,AI technologies,ai_technologies,high,exact_key,30,cutting-edge,cutting-edge,0.703268,10229
ai_technology,AI technologies,ai_technologies,high,exact_key,31,machine_learning_algorithms,machine learning algorithms,0.702890,952
ai_technology,AI technologies,ai_technologies,high,exact_key,32,ai-driven,ai-driven,0.700448,2791
ai_technology,AI technologies,ai_technologies,high,exact_key,33,gen_ai,gen ai,0.700438,2739
ai_technology,AI technologies,ai_technologies,high,exact_key,34,conversational_ai,conversational ai,0.699920,940
ai_technology,AI technologies,ai_technologies,high,exact_key,35,algorithms,algorithms,0.695832,23714
ai_technology,AI technologies,ai_technologies,high,exact_key,36,large_language_model,large language model,0.693806,1017
ai_technology,AI technologies,ai_technologies,high,exact_key,37,llms,llms,0.693407,804
ai_technology,AI technologies,ai_technologies,high,exact_key,38,aigc,aigc,0.691437,403
ai_technology,AI technologies,ai_technologies,high,exact_key,39,natural-language,natural-language,0.690257,11
ai_technology,AI technologies,ai_technologies,high,exact_key,40,generative_ai_tools,generative ai tools,0.689549,136
ai_technology,AI technologies,ai_technologies,high,exact_key,41,ai+,ai+,0.689212,19
ai_technology,AI technologies,ai_technologies,high,exact_key,42,neural_networks,neural networks,0.688359,860
ai_technology,AI technologies,ai_technologies,high,exact_key,43,recommender_systems,recommender systems,0.687381,140
ai_technology,AI technologies,ai_technologies,high,exact_key,44,artificial_intelligence_algorithms,artificial intelligence algorithms,0.685960,162
ai_technology,AI technologies,ai_technologies,high,exact_key,45,generative_artificial_intelligence,generative artificial intelligence,0.684013,95
ai_technology,AI technologies,ai_technologies,high,exact_key,46,artificial_intelligence-based,artificial intelligence-based,0.678143,203
ai_technology,AI technologies,ai_technologies,high,exact_key,47,deep-learning,deep-learning,0.677186,76
ai_technology,AI technologies,ai_technologies,high,exact_key,48,ai-assisted,ai-assisted,0.677022,195
ai_technology,AI technologies,ai_technologies,high,exact_key,49,genai,genai,0.674434,1624
ai_technology,AI technologies,ai_technologies,high,exact_key,50,ai's,ai's,0.672880,326
ai_technology,AI technology,ai_technology,medium,exact_key,1,ai_technologies,ai technologies,0.905396,964
ai_technology,AI technology,ai_technology,medium,exact_key,2,ai_capabilities,ai capabilities,0.846276,2400
ai_technology,AI technology,ai_technology,medium,exact_key,3,artificial_intelligence,artificial intelligence,0.840443,24196
ai_technology,AI technology,ai_technology,medium,exact_key,4,ai-based,ai-based,0.822826,2295
ai_technology,AI technology,ai_technology,medium,exact_key,5,machine_learning,machine learning,0.822802,28913
ai_technology,AI technology,ai_technology,medium,exact_key,6,ai,ai,0.811030,123783
ai_technology,AI technology,ai_technology,medium,exact_key,7,artificial_intelligence_technology,artificial intelligence technology,0.795493,216
ai_technology,AI technology,ai_technology,medium,exact_key,8,ai_solutions,ai solutions,0.792810,1129
ai_technology,AI technology,ai_technology,medium,exact_key,9,natural_language_processing,natural language processing,0.786923,1653
ai_technology,AI technology,ai_technology,medium,exact_key,10,ai-powered,ai-powered,0.783053,2339
ai_technology,AI technology,ai_technology,medium,exact_key,11,deep_learning,deep learning,0.773111,4131
ai_technology,AI technology,ai_technology,medium,exact_key,12,ai_tools,ai tools,0.771066,1086
ai_technology,AI technology,ai_technology,medium,exact_key,13,ai-enabled,ai-enabled,0.768049,1198
ai_technology,AI technology,ai_technology,medium,exact_key,14,computer_vision,computer vision,0.762977,2989
ai_technology,AI technology,ai_technology,medium,exact_key,15,generative_ai_technology,generative ai technology,0.760566,143
ai_technology,AI technology,ai_technology,medium,exact_key,16,generative_ai,generative ai,0.759769,12235
ai_technology,AI technology,ai_technology,medium,exact_key,17,machine-learning,machine-learning,0.757751,498
ai_technology,AI technology,ai_technology,medium,exact_key,18,large_language_models,large language models,0.746275,2463
ai_technology,AI technology,ai_technology,medium,exact_key,19,artificial_intelligence_technologies,artificial intelligence technologies,0.743220,110
ai_technology,AI technology,ai_technology,medium,exact_key,20,deep_learning-based,deep learning-based,0.740449,39
ai_technology,AI technology,ai_technology,medium,exact_key,21,ai_models,ai models,0.739477,1592
ai_technology,AI technology,ai_technology,medium,exact_key,22,ai-driven,ai-driven,0.738978,2791
ai_technology,AI technology,ai_technology,medium,exact_key,23,machine_learning_algorithms,machine learning algorithms,0.737723,952
ai_technology,AI technology,ai_technology,medium,exact_key,24,artificial_intelligence_machine_learning,artificial intelligence machine learning,0.733196,767
ai_technology,AI technology,ai_technology,medium,exact_key,25,algorithms,algorithms,0.730125,23714
ai_technology,AI technology,ai_technology,medium,exact_key,26,large_language_model,large language model,0.730112,1017
ai_technology,AI technology,ai_technology,medium,exact_key,27,artificial_intelligent,artificial intelligent,0.722706,151
ai_technology,AI technology,ai_technology,medium,exact_key,28,image_recognition,image recognition,0.721399,586
ai_technology,AI technology,ai_technology,medium,exact_key,29,cutting-edge,cutting-edge,0.716466,10229
ai_technology,AI technology,ai_technology,medium,exact_key,30,natural-language,natural-language,0.716071,11
ai_technology,AI technology,ai_technology,medium,exact_key,31,artificial_intelligence_algorithms,artificial intelligence algorithms,0.713741,162
ai_technology,AI technology,ai_technology,medium,exact_key,32,aigc,aigc,0.712927,403
ai_technology,AI technology,ai_technology,medium,exact_key,33,ai_ml,ai ml,0.710085,1542
ai_technology,AI technology,ai_technology,medium,exact_key,34,ai+,ai+,0.708114,19
ai_technology,AI technology,ai_technology,medium,exact_key,35,deepsearch,deepsearch,0.704020,6
ai_technology,AI technology,ai_technology,medium,exact_key,36,conversational_ai,conversational ai,0.702739,940
ai_technology,AI technology,ai_technology,medium,exact_key,37,language-centric,language-centric,0.700337,18
ai_technology,AI technology,ai_technology,medium,exact_key,38,generative_artificial_intelligence,generative artificial intelligence,0.698347,95
ai_technology,AI technology,ai_technology,medium,exact_key,39,llm,llm,0.697334,1302
ai_technology,AI technology,ai_technology,medium,exact_key,40,artificial_intelligence-based,artificial intelligence-based,0.696581,203
ai_technology,AI technology,ai_technology,medium,exact_key,41,ai_applications,ai applications,0.695580,1119
ai_technology,AI technology,ai_technology,medium,exact_key,42,ai-assisted,ai-assisted,0.694410,195
ai_technology,AI technology,ai_technology,medium,exact_key,43,clova's,clova's,0.693262,10
ai_technology,AI technology,ai_technology,medium,exact_key,44,ai-based_algorithms,ai-based algorithms,0.692169,36
ai_technology,AI technology,ai_technology,medium,exact_key,45,generative_ai_technologies,generative ai technologies,0.690066,71
ai_technology,AI technology,ai_technology,medium,exact_key,46,gen_ai,gen ai,0.685878,2739
ai_technology,AI technology,ai_technology,medium,exact_key,47,neural_networks,neural networks,0.683939,860
ai_technology,AI technology,ai_technology,medium,exact_key,48,comate,comate,0.683598,8
ai_technology,AI technology,ai_technology,medium,exact_key,49,ai_model,ai model,0.681669,633
ai_technology,AI technology,ai_technology,medium,exact_key,50,neural_network-based,neural network-based,0.679705,41
ai_technology,AI tools,ai_tools,medium,exact_key,1,ai_capabilities,ai capabilities,0.813444,2400
ai_technology,AI tools,ai_tools,medium,exact_key,2,ai_models,ai models,0.811750,1592
ai_technology,AI tools,ai_tools,medium,exact_key,3,machine_learning,machine learning,0.796052,28913
ai_technology,AI tools,ai_tools,medium,exact_key,4,ai_technologies,ai technologies,0.787051,964
ai_technology,AI tools,ai_tools,medium,exact_key,5,ai,ai,0.781154,123783
ai_technology,AI tools,ai_tools,medium,exact_key,6,artificial_intelligence,artificial intelligence,0.772879,24196
ai_technology,AI tools,ai_tools,medium,exact_key,7,ai_technology,ai technology,0.771066,2546
ai_technology,AI tools,ai_tools,medium,exact_key,8,tools,tools,0.768249,298769
ai_technology,AI tools,ai_tools,medium,exact_key,9,large_language_models,large language models,0.767634,2463
ai_technology,AI tools,ai_tools,medium,exact_key,10,ai_solutions,ai solutions,0.764353,1129
ai_technology,AI tools,ai_tools,medium,exact_key,11,generative_ai,generative ai,0.757116,12235
ai_technology,AI tools,ai_tools,medium,exact_key,12,machine_learning_algorithms,machine learning algorithms,0.750695,952
ai_technology,AI tools,ai_tools,medium,exact_key,13,generative_ai_tools,generative ai tools,0.750374,136
ai_technology,AI tools,ai_tools,medium,exact_key,14,ai-powered,ai-powered,0.743410,2339
ai_technology,AI tools,ai_tools,medium,exact_key,15,ai-based,ai-based,0.739604,2295
ai_technology,AI tools,ai_tools,medium,exact_key,16,gen_ai,gen ai,0.736439,2739
ai_technology,AI tools,ai_tools,medium,exact_key,17,algorithms,algorithms,0.735293,23714
ai_technology,AI tools,ai_tools,medium,exact_key,18,ai-enabled,ai-enabled,0.731899,1198
